proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,spkts,dpkts,sbytes,dbytes,sload,dload,sloss,dloss,ackdat,synack,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,ct_dst_src_ltm,ct_state_ttl,rate,sttl,dttl,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,smean,dmean,dur,response_body_len,trans_depth
udp,dns,INT,19,19,19,19,96,0,5472,0,3735580912.0,0.0,0,0,0.0,0.0,0,0,0,934,912,0,912,96,170667.98583541668,254.0,0.0,0.007520833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,19,20,19,19,14,0,798,0,1064000000.0,0.0,0,0,0.0,0.0,0,0,0,133,133,0,133,14,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,19,21,19,19,20,0,1140,0,1140000000.0,0.0,0,0,0.0,0.0,0,0,0,210,190,0,210,20,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4e-06,0,0
udp,dns,INT,19,24,16,16,32,0,1824,0,810666624.0,0.0,0,0,0.0,0.0,0,0,0,256,432,0,304,32,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,19,25,17,17,34,0,1938,0,969000000.0,0.0,0,0,0.0,0.0,0,0,0,289,459,0,323,34,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,1,1,1,4,0,228,0,148200000.0,0.0,0,0,0.0,0.0,0,0,0,2,40,0,21,4,162500.0027,254.0,0.0,0.006500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,2,2,2,32,0,1824,0,956333312.0,0.0,0,0,0.0,0.0,0,0,0,34,320,0,284,32,131076.38633,254.0,0.0,0.008375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.2e-05,0,0
udp,dns,INT,20,3,2,2,2,0,114,0,91200000.0,0.0,0,0,0.0,0.0,0,0,0,2,20,0,20,2,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,20,3,3,3,54,0,3078,0,2559818170.0,0.0,0,0,0.0,0.0,0,0,0,81,540,0,492,54,207912.45478555557,254.0,0.0,0.008962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.3e-05,0,0
udp,dns,INT,20,4,3,3,12,0,684,0,513000000.0,0.0,0,0,0.0,0.0,0,0,0,18,120,0,120,12,187500.00045000002,254.0,0.0,0.006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,4,4,2,8,0,456,0,486400000.0,0.0,0,0,0.0,0.0,0,0,0,16,80,0,84,8,266666.6633,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,20,4,4,4,140,0,7980,0,10157942792.0,0.0,0,0,0.0,0.0,0,0,0,284,1400,0,1400,140,318231.2893774286,254.0,0.0,0.006699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-05,0,0
udp,dns,INT,20,5,4,4,22,0,1254,0,738466656.0,0.0,0,0,0.0,0.0,0,0,0,47,220,0,224,22,147222.22273636365,254.0,0.0,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,5,5,5,14,0,798,0,398095224.0,0.0,0,0,0.0,0.0,0,0,0,35,140,0,140,14,124716.55021428571,254.0,0.0,0.008142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,6,4,4,8,0,456,0,202666656.0,0.0,0,0,0.0,0.0,0,0,0,16,80,0,80,8,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,7,6,6,2,0,114,0,91200000.0,0.0,0,0,0.0,0.0,0,0,0,6,20,0,20,2,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,20,7,7,2,2,0,114,0,50666664.0,0.0,0,0,0.0,0.0,0,0,0,7,20,0,20,2,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,7,7,3,12,0,684,0,248727264.0,0.0,0,0,0.0,0.0,0,0,0,45,120,0,42,12,90909.09020000002,254.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.1e-05,0,0
udp,dns,INT,20,7,7,4,16,0,912,0,267151504.0,0.0,0,0,0.0,0.0,0,0,0,60,160,0,56,16,73232.321895,254.0,0.0,0.014499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.8e-05,0,0
udp,dns,INT,20,7,7,5,6,0,342,0,171000000.0,0.0,0,0,0.0,0.0,0,0,0,21,60,0,60,6,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,8,8,8,32,0,1824,0,1621333312.0,0.0,0,0,0.0,0.0,0,0,0,128,320,0,320,32,222222.21435000002,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,10,10,4,8,0,456,0,608000000.0,0.0,0,0,0.0,0.0,0,0,0,40,80,0,80,8,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,20,10,10,6,12,0,684,0,303999984.0,0.0,0,0,0.0,0.0,0,0,0,60,120,0,120,12,111111.10720000001,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,10,10,10,20,0,1140,0,506666640.0,0.0,0,0,0.0,0.0,0,0,0,100,200,0,200,20,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,12,12,5,10,0,570,0,285000000.0,0.0,0,0,0.0,0.0,0,0,0,65,100,0,100,10,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,12,12,7,14,0,798,0,1064000000.0,0.0,0,0,0.0,0.0,0,0,0,91,140,0,140,14,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,20,12,12,12,24,0,1368,0,607999968.0,0.0,0,0,0.0,0.0,0,0,0,144,240,0,240,24,111111.10720000001,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,13,13,13,18,0,1026,0,455999976.0,0.0,0,0,0.0,0.0,0,0,0,117,180,0,180,18,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,15,14,14,2,0,114,0,57000000.0,0.0,0,0,0.0,0.0,0,0,0,14,20,0,20,2,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,15,15,6,4,0,228,0,228000000.0,0.0,0,0,0.0,0.0,0,0,0,30,40,0,40,4,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4e-06,0,0
udp,dns,INT,20,15,15,9,8,0,456,0,380000000.0,0.0,0,0,0.0,0.0,0,0,0,60,80,0,80,8,208333.325975,254.0,0.0,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6e-06,0,0
udp,dns,INT,20,15,15,15,18,0,1026,0,962666664.0,0.0,0,0,0.0,0.0,0,0,0,135,180,0,180,18,234567.90133333334,254.0,0.0,0.004555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,16,16,6,12,0,684,0,547200000.0,0.0,0,0,0.0,0.0,0,0,0,96,120,0,126,12,200000.00510000004,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,20,16,16,10,20,0,1140,0,912000000.0,0.0,0,0,0.0,0.0,0,0,0,160,200,0,210,20,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,20,16,16,16,480,0,27360,0,26611580720.0,0.0,0,0,0.0,0.0,0,0,0,3928,4800,0,4800,480,243161.37184125002,254.0,0.0,0.006120833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,17,16,16,192,0,10944,0,11754666496.0,0.0,0,0,0.0,0.0,0,0,0,1552,1920,0,1936,192,268518.51543333335,254.0,0.0,0.007166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,17,17,17,114,0,6498,0,5219933288.0,0.0,0,0,0.0,0.0,0,0,0,1004,1140,0,1140,114,200828.4544385965,254.0,0.0,0.006403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,20,18,17,17,102,0,5814,0,2799333288.0,0.0,0,0,0.0,0.0,0,0,0,884,1020,0,1020,102,120370.36926666668,254.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,18,18,18,254,0,14478,0,13381066592.0,0.0,0,0,0.0,0.0,0,0,0,2333,2540,0,2540,254,231058.6171411811,254.0,0.0,0.0062047244094488195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.2e-05,0,0
udp,dns,INT,20,19,17,17,68,0,3876,0,3553000000.0,0.0,0,0,0.0,0.0,0,0,0,612,680,0,697,68,229166.66090000002,254.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,19,18,18,104,0,5928,0,5016000000.0,0.0,0,0,0.0,0.0,0,0,0,946,1040,0,1050,104,211538.45550384617,254.0,0.0,0.0055769230769230765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,20,17,17,34,0,1938,0,861333288.0,0.0,0,0,0.0,0.0,0,0,0,289,340,0,340,34,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,20,20,6,12,0,684,0,547200000.0,0.0,0,0,0.0,0.0,0,0,0,120,120,0,120,12,200000.00510000004,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,20,20,20,8,6,0,342,0,171000000.0,0.0,0,0,0.0,0.0,0,0,0,60,60,0,60,6,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,20,20,9,58,0,3306,0,5275666640.0,0.0,0,0,0.0,0.0,0,0,0,589,580,0,580,58,398946.35942068964,254.0,0.0,0.005999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,20,20,10,32,0,1824,0,1134933312.0,0.0,0,0,0.0,0.0,0,0,0,336,320,0,320,32,155555.55615000002,254.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,20,20,11,66,0,3762,0,2209527224.0,0.0,0,0,0.0,0.0,0,0,0,669,660,0,660,66,146831.95594242425,254.0,0.0,0.007696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2.2e-05,0,0
udp,dns,INT,20,20,20,12,18,0,1026,0,410400000.0,0.0,0,0,0.0,0.0,0,0,0,180,180,0,180,18,100000.0025,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,20,20,20,14,14,0,798,0,399000000.0,0.0,0,0,0.0,0.0,0,0,0,140,140,0,140,14,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,20,20,20,20,110,0,6270,0,4720866616.0,0.0,0,0,0.0,0.0,0,0,0,1116,1100,0,1120,110,188232.31773818182,254.0,0.0,0.006545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,20,21,20,20,44,0,2508,0,2109000000.0,0.0,0,0,0.0,0.0,0,0,0,462,440,0,480,44,210227.26806363638,254.0,0.0,0.0059545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,2,2,2,2,0,114,0,152000000.0,0.0,0,0,0.0,0.0,0,0,0,2,20,0,21,2,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,21,3,3,2,2,0,114,0,57000000.0,0.0,0,0,0.0,0.0,0,0,0,3,21,0,21,2,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,3,3,3,40,0,2280,0,1973783312.0,0.0,0,0,0.0,0.0,0,0,0,68,420,0,422,40,216423.609619,254.0,0.0,0.008499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.2e-05,0,0
udp,dns,INT,21,4,4,4,80,0,4560,0,2763504704.0,0.0,0,0,0.0,0.0,0,0,0,160,840,0,840,80,151507.93332,254.0,0.0,0.007549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,5,5,5,186,0,10602,0,11985561792.0,0.0,0,0,0.0,0.0,0,0,0,472,1953,0,1953,186,282625.0174623656,254.0,0.0,0.006021505376344085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,21,6,5,5,16,0,912,0,405333312.0,0.0,0,0,0.0,0.0,0,0,0,40,168,0,168,16,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,6,6,3,20,0,1140,0,714399984.0,0.0,0,0,0.0,0.0,0,0,0,64,210,0,210,20,156666.66546,254.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,7,6,6,2,0,114,0,152000000.0,0.0,0,0,0.0,0.0,0,0,0,7,21,0,22,2,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,21,7,7,3,12,0,684,0,1539000000.0,0.0,0,0,0.0,0.0,0,0,0,45,126,0,129,12,562500.00165,254.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,7,7,4,16,0,912,0,1520000000.0,0.0,0,0,0.0,0.0,0,0,0,60,168,0,172,16,416666.6614,254.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,21,7,7,7,54,0,3078,0,3673333312.0,0.0,0,0,0.0,0.0,0,0,0,189,567,0,572,54,298353.9024111111,254.0,0.0,0.0045925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,8,8,2,4,0,228,0,101333328.0,0.0,0,0,0.0,0.0,0,0,0,16,40,0,40,4,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,8,8,6,8,0,456,0,202666656.0,0.0,0,0,0.0,0.0,0,0,0,32,80,0,80,8,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,8,8,8,38,0,2166,0,3698666648.0,0.0,0,0,0.0,0.0,0,0,0,169,399,0,399,38,426900.57978421054,254.0,0.0,0.004684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,9,8,8,16,0,912,0,405333312.0,0.0,0,0,0.0,0.0,0,0,0,64,168,0,168,16,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,9,9,9,10,0,570,0,412571424.0,0.0,0,0,0.0,0.0,0,0,0,45,105,0,105,10,180952.37702,254.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7e-06,0,0
udp,dns,INT,21,10,10,10,72,0,4104,0,3128666616.0,0.0,0,0,0.0,0.0,0,0,0,360,756,0,756,72,190586.41930277777,254.0,0.0,0.006861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,11,10,10,2,0,114,0,50666664.0,0.0,0,0,0.0,0.0,0,0,0,10,21,0,21,2,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,11,11,4,8,0,456,0,228000000.0,0.0,0,0,0.0,0.0,0,0,0,44,84,0,84,8,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,11,11,7,14,0,798,0,3192000000.0,0.0,0,0,0.0,0.0,0,0,0,77,147,0,147,14,1000000.0029999999,254.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-06,0,0
udp,dns,INT,21,11,11,11,66,0,3762,0,1792333296.0,0.0,0,0,0.0,0.0,0,0,0,378,693,0,693,66,119107.74262121212,254.0,0.0,0.008424242424242423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,12,12,12,32,0,1824,0,1288200000.0,0.0,0,0,0.0,0.0,0,0,0,192,325,0,325,32,176562.5036,254.0,0.0,0.0059375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,13,13,5,10,0,570,0,456000000.0,0.0,0,0,0.0,0.0,0,0,0,65,105,0,105,10,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,21,13,13,8,16,0,912,0,3648000000.0,0.0,0,0,0.0,0.0,0,0,0,104,168,0,168,16,1000000.003,254.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-06,0,0
udp,dns,INT,21,13,13,13,60,0,3420,0,1301499936.0,0.0,0,0,0.0,0.0,0,0,0,396,630,0,630,60,95138.88577600001,254.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.2e-05,0,0
udp,dns,INT,21,14,14,6,6,0,342,0,195428568.0,0.0,0,0,0.0,0.0,0,0,0,42,63,0,63,6,142857.1409,254.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7e-06,0,0
udp,dns,INT,21,14,14,7,28,0,1596,0,709333296.0,0.0,0,0,0.0,0.0,0,0,0,196,294,0,294,28,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,14,14,8,16,0,912,0,3648000000.0,0.0,0,0,0.0,0.0,0,0,0,112,168,0,168,16,1000000.003,254.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-06,0,0
udp,dns,INT,21,14,14,14,90,0,5130,0,2849276144.0,0.0,0,0,0.0,0.0,0,0,0,644,945,0,959,90,138853.6150688889,254.0,0.0,0.007533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,15,14,14,16,0,912,0,405333312.0,0.0,0,0,0.0,0.0,0,0,0,120,168,0,176,16,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,15,15,15,64,0,3648,0,2067199944.0,0.0,0,0,0.0,0.0,0,0,0,480,672,0,678,64,141666.665853125,254.0,0.0,0.007625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,16,16,7,4,0,228,0,182400000.0,0.0,0,0,0.0,0.0,0,0,0,32,42,0,42,4,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
udp,dns,INT,21,16,16,9,10,0,570,0,760000000.0,0.0,0,0,0.0,0.0,0,0,0,80,105,0,105,10,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,21,16,16,10,2,0,114,0,57000000.0,0.0,0,0,0.0,0.0,0,0,0,16,21,0,21,2,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,16,16,16,524,0,29868,0,34551952176.0,0.0,0,0,0.0,0.0,0,0,0,4243,5502,0,5502,524,289205.43853702286,254.0,0.0,0.006125954198473282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,21,17,16,16,90,0,5130,0,2506552288.0,0.0,0,0,0.0,0.0,0,0,0,720,945,0,945,90,122151.6724111111,254.0,0.0,0.008311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,21,17,17,17,300,0,17100,0,11368333160.0,0.0,0,0,0.0,0.0,0,0,0,2584,3150,0,3150,300,166203.69942866667,254.0,0.0,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,18,17,17,34,0,1938,0,1938000000.0,0.0,0,0,0.0,0.0,0,0,0,289,357,0,357,34,250000.00060000003,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4e-06,0,0
udp,dns,INT,21,18,18,7,4,0,228,0,101333328.0,0.0,0,0,0.0,0.0,0,0,0,36,42,0,42,4,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,18,18,11,4,0,228,0,304000000.0,0.0,0,0,0.0,0.0,0,0,0,36,42,0,42,4,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,21,18,18,18,268,0,15276,0,10970599856.0,0.0,0,0,0.0,0.0,0,0,0,2493,2814,0,2828,268,179539.79944477612,254.0,0.0,0.007305970149253731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,21,19,18,18,42,0,2394,0,3136266648.0,0.0,0,0,0.0,0.0,0,0,0,400,430,0,441,42,327513.2276190476,254.0,0.0,0.0047619047619047615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,20,18,18,60,0,3420,0,4560000000.0,0.0,0,0,0.0,0.0,0,0,0,552,630,0,630,60,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3e-06,0,0
udp,dns,INT,21,21,21,9,32,0,1824,0,1219800000.0,0.0,0,0,0.0,0.0,0,0,0,336,336,0,336,32,167187.503,254.0,0.0,0.0063125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,21,21,10,68,0,3876,0,1853133312.0,0.0,0,0,0.0,0.0,0,0,0,724,714,0,714,68,119526.14329411765,254.0,0.0,0.008411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,21,21,21,11,82,0,4674,0,2621999928.0,0.0,0,0,0.0,0.0,0,0,0,872,861,0,861,82,140243.9003,254.0,0.0,0.008024390243902437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1e-05,0,0
udp,dns,INT,21,21,21,12,48,0,2736,0,2508000000.0,0.0,0,0,0.0,0.0,0,0,0,504,504,0,504,48,229166.66090000002,254.0,0.0,0.0055000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,21,21,21,21,18,0,1026,0,759999984.0,0.0,0,0,0.0,0.0,0,0,0,198,189,0,189,18,185185.17863333333,254.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9e-06,0,0
udp,dns,INT,21,22,21,21,26,0,1482,0,741000000.0,0.0,0,0,0.0,0.0,0,0,0,286,273,0,299,26,125000.00029999999,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,22,2,2,2,10,0,570,0,483142856.0,0.0,0,0,0.0,0.0,0,0,0,10,110,0,110,10,211904.7569,254.0,0.0,0.0058000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,8e-06,0,0
udp,dns,INT,22,4,4,1,2,0,114,0,91200000.0,0.0,0,0,0.0,0.0,0,0,0,4,22,0,22,2,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5e-06,0,0
